date,price,volume,market_cap
2018-04-04,7521.80505,4155294224.0,125196524425.0
2018-04-03,7116.935685,3914063317.0,118714544793.0
2018-04-02,7054.47748,3598865262.0,116292884530.0
2018-04-01,7188.22564,4072365791.0,119471347711.0
2018-03-31,7256.653697,4781184233.0,117674103199.0
2018-03-30,7976.070835,3386756377.0,128256618602.0
2018-03-29,8097.640957,3173707436.0,134738550293.0
2018-03-28,8210.957189,3702257445.0,135732326695.0
2018-03-27,8522.62869,2833668580.0,140368288653.0
2018-03-26,8680.428839,3029683212.0,146027822374.0
2018-03-25,9002.746569,3067943937.0,149796255286.0
2018-03-24,8865.051157,4026875184.0,145006569184.0
2018-03-23,9104.40392,3735442601.0,148850664795.0
2018-03-22,9173.541313,4432036552.0,153213993287.0
2018-03-21,9045.588198,4501108576.0,146451375941.0
2018-03-20,8662.302735,5074015988.0,144055858647.0
2018-03-19,8232.483152,4628590454.0,129663399258.0
2018-03-18,8325.924047,4224100753.0,137483922115.0
2018-03-17,8570.713787,4153900849.0,141272921832.0
2018-03-16,8417.992104,5294581212.0,138332645702.0
2018-03-15,9352.331545,4034218467.0,149354974930.0
2018-03-14,9481.708192,5095834460.0,155752941709.0
2018-03-13,9893.083613,5058109367.0,161075947417.0
2018-03-12,9704.329234,4665413194.0,153523238058.0
2018-03-11,9525.48427,4505811284.0,157349154452.0
2018-03-10,9479.824937,4328631178.0,151766844899.0
2018-03-09,10139.85028,4793198293.0,165030983909.0
2018-03-08,10869.53871,5234978813.0,177918066330.0
2018-03-07,11520.40245,4804420267.0,186711319238.0
2018-03-06,11622.50317,4219752284.0,194875403407.0
2018-03-05,11516.38357,3861373866.0,190891708185.0
2018-03-04,11531.36898,3526443821.0,192299293714.0
2018-03-03,11157.47957,4030692044.0,186991777622.0
2018-03-02,10974.71673,3441035104.0,179665284931.0
2018-03-01,11085.82487,3642202554.0,179860191236.0
2018-02-28,10913.29636,3915484543.0,179335649688.0
2018-02-27,10481.37088,3261955538.0,167531121149.0
2018-02-26,9958.1309,3265197229.0,163411665694.0
2018-02-25,10605.86942,3787518210.0,169467401243.0
2018-02-24,10493.76915,4784103252.0,170839836666.0
2018-02-23,11034.67135,5331192808.0,175425443931.0
2018-02-22,11436.16648,5508367042.0,185355964501.0
2018-02-21,11976.61948,4769640710.0,196500409482.0
2018-02-20,11224.55349,4101946825.0,184095687082.0
2018-02-19,11326.12751,5158247527.0,182672172259.0
2018-02-18,11123.13445,4558021814.0,180731004089.0
2018-02-17,10275.01237,4465120674.0,170718163129.0
2018-02-16,10183.83954,4739907421.0,165589174576.0
2018-02-15,9518.54,6626407147.0,153318027841.0
2018-02-14,8906.177327,3616243668.0,146264694620.0
2018-02-13,8968.577272,3543127387.0,145800341725.0
2018-02-12,8624.258121,3776449041.0,138897573472.0
2018-02-11,9080.51309,4794961601.0,146923735750.0
2018-02-10,8708.001259,4374319140.0,139813375515.0
2018-02-09,8587.375057,4511057946.0,139923626486.0
2018-02-08,8503.327577,5174580851.0,133718322413.0
2018-02-07,7888.143213,5255682913.0,115936410722.0
2018-02-06,8343.181452,4795001557.0,129986071801.0
2018-02-05,9351.571884,3993493752.0,147141784508.0
2018-02-04,9417.790992,4856472806.0,151010871501.0
2018-02-03,9127.685961,5511338158.0,144265487015.0
2018-02-02,10332.94607,4557095327.0,162034796737.0
2018-02-01,10421.6627,5056861149.0,169941072425.0
2018-01-31,11366.82402,4488869928.0,181011266090.0
2018-01-30,11924.9553,4406818761.0,192714118671.0
2018-01-29,12113.07635,6719212830.0,198082558703.0
2018-01-28,11648.84804,7210080914.0,190779837252.0
2018-01-27,11668.42645,7926703936.0,186594089306.0
2018-01-26,11730.7456,8775510518.0,192123000717.0
2018-01-25,10821.59111,8473730460.0,182164267415.0
2018-01-24,11335.21575,9191153509.0,181273974070.0
2018-01-23,11950.61767,8135625787.0,189107108572.0
2018-01-22,12982.92075,8556846220.0,199805387139.0
2018-01-21,13482.69124,9405841904.0,213472791319.0
2018-01-20,12140.06162,11002606473.0,196527383915.0
2018-01-19,12348.93238,15847953324.0,192666388610.0
2018-01-18,11750.69524,15748924943.0,180279809334.0
2018-01-17,14430.17095,12240679658.0,205856887977.0
2018-01-16,14929.66735,10282025657.0,234632138926.0
2018-01-15,14661.4007,11121051176.0,230699974615.0
2018-01-14,14807.72901,11643386358.0,241810847783.0
2018-01-13,14364.99214,12799444154.0,232155990926.0
2018-01-12,15152.80451,15709420581.0,233207775642.0
2018-01-11,15065.00252,15928534701.0,241449931230.0
2018-01-10,16153.55621,16217162080.0,253514317697.0
2018-01-09,18578.49314,15332152746.0,263409481942.0
2018-01-08,17147.5764,14928537113.0,284648058031.0
2018-01-07,17179.03357,18955266191.0,288261636551.0
2018-01-06,17161.635,19609983790.0,271843354493.0
2018-01-05,16708.70927,17853763691.0,251036679560.0
2018-01-04,15646.49864,15486225672.0,253883215212.0
2018-01-03,15468.20814,11519263413.0,234598412923.0
2018-01-02,14521.96554,9527935462.0,229222912292.0
2018-01-01,14298.86584,11818683014.0,229602652719.0
2017-12-31,14597.77228,12985849499.0,223296215550.0
2017-12-30,15246.85905,10934752171.0,247927328428.0
2017-12-29,15805.69099,11081659460.0,248019839495.0
2017-12-28,17398.006,11113068163.0,268700778108.0
2017-12-27,16408.5802,10838918040.0,260115217157.0
2017-12-26,14663.41683,9706645690.0,235117450941.0
2017-12-25,14976.38023,10635564244.0,229493846731.0
2017-12-24,15732.36813,15948239608.0,248384683379.0
2017-12-23,15883.31299,16533427871.0,233948703034.0
2017-12-22,17469.54248,16452025087.0,268284841981.0
2017-12-21,17936.12814,17654903177.0,285300863876.0
2017-12-20,19187.67793,13477194446.0,309193886352.0
2017-12-19,19257.12123,11756211908.0,313979049077.0
2017-12-18,19927.18534,11897297708.0,325803227469.0
2017-12-17,19634.97442,9276249144.0,308773906120.0
2017-12-16,18037.3399,12710750385.0,296377313361.0
2017-12-15,16830.66478,10943444494.0,275916678471.0
2017-12-14,16938.0177,11262015467.0,286394884030.0
2017-12-13,17416.95304,10571922383.0,282585767672.0
2017-12-12,17501.26218,11387045739.0,281581170210.0
2017-12-11,15913.39007,10291186743.0,243397487906.0
2017-12-10,16758.60004,11568857444.0,258507420323.0
2017-12-09,18524.47145,16565034662.0,270616403518.0
2017-12-08,18074.17548,13326830861.0,263149179992.0
2017-12-07,14076.49186,8248840473.0,215506765594.0
2017-12-06,11985.21486,5704204857.0,197741067054.0
2017-12-05,11645.09604,5876343718.0,191174249570.0
2017-12-04,11823.20125,4439198030.0,190783469526.0
2017-12-03,11336.66729,5508931178.0,185463195268.0
2017-12-02,11026.03487,6944962389.0,172803148615.0
2017-12-01,10819.72772,9672067533.0,167350015164.0
2017-11-30,11498.10612,6568561632.0,175387674555.0
2017-11-29,10191.74368,4680883317.0,166954947468.0
2017-11-28,9849.762583,4702641439.0,161797383516.0
2017-11-27,9533.16307,4253796436.0,151671856061.0
2017-11-26,8820.874114,3764586979.0,142063750452.0
2017-11-25,8379.714927,4071299797.0,137529515577.0
2017-11-24,8259.849588,3341993774.0,136778595712.0
2017-11-23,8298.527603,3221352828.0,136381693087.0
2017-11-22,8332.168952,3930337074.0,136213790533.0
2017-11-21,8260.812429,2889658371.0,135335157186.0
2017-11-20,8043.240302,2603344061.0,130323209914.0
2017-11-19,7844.769045,4020111615.0,128436103256.0
2017-11-18,8010.473776,4169241054.0,130829538826.0
2017-11-17,7950.359953,3838014141.0,124808733487.0
2017-11-16,7362.400701,3292612976.0,117616882446.0
2017-11-15,6780.150296,4029832336.0,109844115216.0
2017-11-14,6850.464044,4220355222.0,106133349903.0
2017-11-13,6480.458935,3190841732.0,101632307451.0
2017-11-12,6862.041485,5021218783.0,109914851263.0
2017-11-11,7379.149902,3677208838.0,116088127631.0
2017-11-10,7470.069124,4128846790.0,120949042063.0
2017-11-09,7732.574136,2603250961.0,122749670297.0
2017-11-08,7278.111006,2605319541.0,118894803412.0
2017-11-07,7461.217989,2520722368.0,121854715779.0
2017-11-06,7618.518167,1991166333.0,124796270051.0
2017-11-05,7474.331784,2663039124.0,120410490999.0
2017-11-04,7435.765575,3709943046.0,120854975385.0
2017-11-03,7461.50855,3650530787.0,117105844480.0
2017-11-02,6751.16985,2422158633.0,108548952808.0
2017-11-01,6443.118174,1610869661.0,104013174138.0
2017-10-31,6168.496593,2191261218.0,101153498649.0
2017-10-30,6216.524433,1602732525.0,97802078340.0
2017-10-29,5854.622466,1469730115.0,96288173425.0
2017-10-28,5981.333651,1816195877.0,97141755423.0
2017-10-27,5955.709383,1826168892.0,97288968624.0
2017-10-26,5727.942644,2133954217.0,92262494595.0
2017-10-25,5929.837027,2982315190.0,94106793156.0
2017-10-24,6071.358448,1919863138.0,98037154916.0
2017-10-23,6083.978976,2075433694.0,98790684852.0
2017-10-22,6188.33497,2357226249.0,101572370054.0
2017-10-21,6039.676943,1661760080.0,96682383088.0
2017-10-20,5720.290661,2003847685.0,93912007254.0
2017-10-19,5611.877991,1765142429.0,89892381122.0
2017-10-18,5731.292043,1674450923.0,93184090990.0
2017-10-17,5749.30472,1868309529.0,94126663669.0
2017-10-16,5834.511811,1224709413.0,94193776390.0
2017-10-15,5809.264078,1828047911.0,94351059779.0
2017-10-14,5827.686133,3153824604.0,93797226576.0
2017-10-13,5454.956615,1567842029.0,85309596707.0
2017-10-12,4940.049641,1376093089.0,80021172488.0
2017-10-11,4919.279359,1844579889.0,80145431237.0
2017-10-10,4867.038072,1437590264.0,77370125493.0
2017-10-09,4605.822535,919376108.3,74813792711.0
2017-10-08,4416.203923,781030762.6,72450000113.0
2017-10-07,4392.401416,962450001.9,72496726485.0
2017-10-06,4348.467992,992029104.1,70637114450.0
2017-10-05,4337.574576,974139815.4,70852084570.0
2017-10-04,4466.306182,1146606608.0,72064864634.0
2017-10-03,4446.342068,1177332864.0,73578031457.0
2017-10-02,4367.362509,1043389066.0,71812315487.0
2017-10-01,4320.661177,995838914.8,71050825196.0
2017-09-30,4192.72,1474570558.0,68398876225.0
2017-09-29,4279.31,1848732125.0,69379222371.0
2017-09-28,4210.05,1274666875.0,66933799781.0
2017-09-27,3969.89,1228778118.0,65105337740.0
2017-09-26,3950.25,1050890993.0,63422971696.0
2017-09-25,3796.15,842150277.8,61671526337.0
2017-09-24,3819.21,1089044670.0,61878172888.0
2017-09-23,3758.27,1383438881.0,60364650542.0
2017-09-22,3916.42,1233677825.0,63080994340.0
2017-09-21,4031.39,1397132222.0,65307808707.0
2017-09-20,4094.07,1705764201.0,65897480660.0
2017-09-19,4079.23,1645700807.0,64291653754.0
2017-09-18,3664.81,1441625455.0,58836899904.0
2017-09-17,3808.84,3077740070.0,60495396813.0
2017-09-16,3733.45,3639263614.0,55915509214.0
2017-09-15,3920.6,2256522334.0,59666179067.0
2017-09-14,4131.98,2072152292.0,65300057280.0
2017-09-13,4344.65,1638364301.0,70065404526.0
2017-09-12,4261.67,1617781631.0,68983366189.0
2017-09-11,4245.44,1517856376.0,68039152047.0
2017-09-10,4308.82,2366424669.0,69792799202.0
2017-09-09,4661.0,1993160104.0,73748559954.0
2017-09-08,4655.04,1932914424.0,75581470763.0
2017-09-07,4617.25,2368508611.0,74829602185.0
2017-09-06,4427.84,3052981469.0,69928775179.0
2017-09-05,4591.63,2348947438.0,72284484191.0
2017-09-04,4714.08,2178595382.0,75805250008.0
2017-09-03,4975.04,2868830490.0,77373634855.0
2017-09-02,4886.73,2163654132.0,79020071789.0
2017-09-01,4736.05,1864586486.0,76665580139.0
2017-08-31,4626.52,2360344931.0,75310050770.0
2017-08-30,4625.68,2085864444.0,73944224708.0
2017-08-29,4403.93,1753622902.0,71467851471.0
2017-08-28,4416.59,1494478105.0,71990197748.0
2017-08-27,4379.28,1594584896.0,71507021360.0
2017-08-26,4455.7,1975388889.0,72174095101.0
2017-08-25,4376.39,2162524808.0,69253166451.0
2017-08-24,4255.78,2621162674.0,68521256729.0
2017-08-23,4128.76,3542738785.0,65051698864.0
2017-08-22,4109.14,2392424790.0,67025089751.0
2017-08-21,4196.29,2491604549.0,68107644316.0
2017-08-20,4243.26,3055205366.0,67500579074.0
2017-08-19,4370.13,2659080208.0,70206129858.0
2017-08-18,4484.7,2291049129.0,72153449099.0
2017-08-17,4381.23,2602043646.0,69547223799.0
2017-08-16,4455.97,2925089896.0,69577542343.0
2017-08-15,4323.7,2774568328.0,68861391221.0
2017-08-14,4208.39,2929857153.0,66698944735.0
2017-08-13,3949.92,2129099167.0,62286782771.0
2017-08-12,3679.72,1772835958.0,57533753109.0
2017-08-11,3453.45,1378263090.0,55815174389.0
2017-08-10,3422.76,1624614653.0,55242986143.0
2017-08-09,3484.85,1658408785.0,56232317367.0
2017-08-08,3397.68,1213881289.0,54368290118.0
2017-08-07,3293.29,1406395868.0,53335010581.0
2017-08-06,3290.01,1595063563.0,51990748735.0
2017-08-05,2899.33,951906801.4,46766265575.0
2017-08-04,2813.31,944016937.5,45247008497.0
2017-08-03,2762.53,1232875833.0,44815955868.0
2017-08-02,2921.35,1094064903.0,45888974656.0
2017-08-01,2889.62,703399926.8,46037036089.0
2017-07-31,2758.53,728973611.1,44592449134.0
2017-07-30,2808.76,1040785760.0,45108961349.0
2017-07-29,2897.45,1187123460.0,45662635660.0
2017-07-28,2693.32,779155975.7,42692653624.0
2017-07-27,2610.76,1225483802.0,41410763804.0
2017-07-26,2768.08,1128623986.0,43420773817.0
2017-07-25,2777.26,901618210.3,45178257275.0
2017-07-24,2832.18,1177193750.0,45295672921.0
2017-07-23,2862.42,1159568854.0,45581631723.0
2017-07-22,2838.41,2279173833.0,44966993768.0
2017-07-21,2900.7,1435910382.0,40792351398.0
2017-07-20,2397.17,1460736007.0,38319359153.0
2017-07-19,2387.61,1294231597.0,37592621361.0
2017-07-18,2230.49,1167305540.0,33967109054.0
2017-07-17,2058.77,1033100535.0,32032252666.0
2017-07-16,2233.34,986982045.1,34346519684.0
2017-07-15,2363.25,767717547.0,37785005618.0
2017-07-14,2425.22,1010762498.0,39245449472.0
2017-07-13,2423.71,1122298914.0,38756181593.0
2017-07-12,2413.47,1409258056.0,38995537207.0
2017-07-11,2537.16,678839627.7,40817237825.0
2017-07-10,2635.49,604168879.6,42231153309.0
2017-07-09,2569.84,860610090.3,41539007845.0
2017-07-08,2916.14,795842916.7,42038887408.0
2017-07-07,2616.72,855108846.7,42767295308.0
2017-07-06,2622.65,940907729.2,42324267937.0
2017-07-05,2631.59,984523239.6,42661233036.0
2017-07-04,2595.0,885058338.0,41454268437.0
2017-07-03,2514.28,774739707.3,40223413323.0
2017-07-02,2515.27,816500590.3,40836859702.0
2017-07-01,2559.25,937901392.4,41500600222.0
2017-06-30,2588.83,1075823951.0,41934600218.0
2017-06-29,2603.98,1368180714.0,41716600487.0
2017-06-28,2536.53,1568822403.0,40197236471.0
2017-06-27,2615.25,1288583865.0,41527667768.0
2017-06-26,2682.26,1022550449.0,42966779382.0
2017-06-25,2757.94,926337222.2,44276696645.0
2017-06-24,2765.17,1033497983.0,44968272011.0
2017-06-23,2723.74,1417746458.0,44226503619.0
2017-06-22,2772.01,1743498571.0,44391409681.0
2017-06-21,2763.45,1575387561.0,43548158023.0
2017-06-20,2610.3,1237458432.0,42336746352.0
2017-06-19,2662.1,1388967875.0,42488909705.0
2017-06-18,2685.19,1342702753.0,42367543063.0
2017-06-17,2539.92,1610873750.0,40821932337.0
2017-06-16,2534.71,1901055540.0,39341909495.0
2017-06-15,2786.83,1594579583.0,43799593831.0
2017-06-14,2789.04,2372858711.0,44936810238.0
2017-06-13,2997.26,1975583681.0,45981996912.0
2017-06-12,2996.6,2008677203.0,47637489620.0
2017-06-11,2950.99,1607817465.0,46809628484.0
2017-06-10,2901.71,1261414618.0,46377568565.0
2017-06-09,2815.3,1449076620.0,45038070968.0
2017-06-08,2869.38,1651149107.0,46201881714.0
2017-06-07,2999.91,1904174739.0,46399724055.0
2017-06-06,2681.97,1263812083.0,42345003196.0
2017-06-05,2585.89,1512326341.0,41592968558.0
2017-06-04,2581.91,1357441736.0,41050941794.0
2017-06-03,2484.62,1437146944.0,39588543261.0
2017-06-02,2448.39,1615621010.0,39031501459.0
2017-06-01,2311.08,1612583333.0,36685579428.0
2017-05-31,2301.96,1199369799.0,36879096943.0
2017-05-30,2307.05,941405114.6,36058892128.0
2017-05-29,2267.34,1430073693.0,35527733790.0
2017-05-28,2260.2,1806832222.0,33531531662.0
2017-05-27,2573.79,2112225243.0,39129052532.0
2017-05-26,2763.71,2184829964.0,42136987705.0
2017-05-25,2523.72,1546131597.0,39430403922.0
2017-05-24,2320.82,1629465556.0,37210685297.0
2017-05-23,2303.9,1659823507.0,35901483341.0
2017-05-22,2119.08,1021048195.0,33574604430.0
2017-05-21,2082.66,1032247422.0,32820314571.0
2017-05-20,2004.52,985780475.7,31896012908.0
2017-05-19,1904.48,929347453.0,29950068900.0
2017-05-18,1864.05,1042104330.0,29184530053.0
2017-05-17,1785.94,885833211.8,28364050777.0
2017-05-16,1812.8,552691618.1,28687166178.0
2017-05-15,1831.42,462909909.4,29428815730.0
2017-05-14,1812.99,712328076.4,28322378123.0
2017-05-13,1856.15,740455055.6,29257381572.0
2017-05-12,1873.93,847431449.5,29818166963.0
2017-05-11,1788.44,997842652.8,28616954500.0
2017-05-10,1833.49,1276492823.0,29065176745.0
2017-05-09,1723.03,1338145243.0,27041680536.0
2017-05-08,1596.72,734935616.2,25702776385.0
2017-05-07,1578.7,730011385.4,25528484231.0
2017-05-06,1618.03,1041419906.0,25881001355.0
2017-05-05,1608.91,726866115.0,25019062027.0
2017-05-04,1492.77,473923562.5,23921954688.0
2017-05-03,1473.9,627462531.3,23515799855.0
2017-05-02,1434.32,559505677.1,22632430278.0
2017-05-01,1347.91,361906975.6,21565527585.0
2017-04-30,1327.2,458149631.9,21567974760.0
2017-04-29,1331.28,500212295.1,21377949011.0
2017-04-28,1319.7,391933351.9,21206358837.0
2017-04-27,1294.83,267342812.5,20832327325.0
2017-04-26,1267.58,225315503.5,20503387221.0
2017-04-25,1250.94,250969298.6,20023617055.0
2017-04-24,1232.2,267381637.6,19869434390.0
2017-04-23,1235.56,239769750.0,19961086564.0
2017-04-22,1235.94,297994753.5,19948986269.0
2017-04-21,1240.79,296555982.6,19882597172.0
2017-04-20,1215.51,249810510.4,19692568944.0
2017-04-19,1217.57,272997781.3,19687877654.0
2017-04-18,1194.9,209076972.2,19251464916.0
2017-04-17,1187.22,192055550.5,19224833435.0
2017-04-16,1188.0,218630489.6,19168053317.0
2017-04-15,1190.8,296431496.5,19087997123.0
2017-04-14,1205.89,331760947.7,19232746359.0
2017-04-13,1207.14,238212826.4,19541973620.0
2017-04-12,1208.07,213989114.6,19472888909.0
2017-04-11,1190.34,237790038.2,19278273103.0
2017-04-10,1197.21,195427494.8,19233284441.0
2017-04-09,1184.98,259772184.0,19056046736.0
2017-04-08,1186.58,425674375.0,19062087293.0
2017-04-07,1188.37,462829588.9,18802371427.0
2017-04-06,1135.09,372516399.3,18290269307.0
2017-04-05,1156.44,507484461.8,18552322316.0
2017-04-04,1151.74,631703843.2,18437952252.0
2017-04-03,1107.59,329828510.4,17675270293.0
2017-04-02,1091.72,352716725.7,17462864784.0
2017-04-01,1074.92,412114993.1,17044786380.0
2017-03-31,1049.29,294159104.5,16803351867.0
2017-03-30,1055.13,323618635.4,16823470211.0
2017-03-29,1064.65,373652586.8,16979559620.0
2017-03-28,1046.4,324184139.4,16435272948.0
2017-03-27,1007.96,336942430.6,15856667135.0
2017-03-26,975.761,515419753.5,15175434108.0
2017-03-25,1040.47,335641121.5,16215891513.0
2017-03-24,1058.01,309805721.3,16980444590.0
2017-03-23,1120.65,347011225.7,17308488696.0
2017-03-22,1122.43,304371954.9,17768541844.0
2017-03-21,1063.03,342144305.3,17083194506.0
2017-03-20,1069.91,558958687.5,16647414787.0
2017-03-19,1114.07,591856656.3,17055437976.0
2017-03-18,1187.81,716295673.6,18461300298.0
2017-03-17,1257.98,477139602.8,19900188875.0
2017-03-16,1251.61,242288902.8,20197900295.0
2017-03-15,1244.81,304416097.2,20017472281.0
2017-03-14,1237.37,309097648.1,19891930052.0
2017-03-13,1226.98,234017260.4,19380316110.0
2017-03-12,1193.83,549515569.4,18929135401.0
2017-03-11,1270.47,270583496.5,19425153404.0
2017-03-10,1197.46,275023899.0,19021290582.0
2017-03-09,1232.16,321602125.0,19335175815.0
2017-03-08,1275.55,212690409.7,20209188488.0
2017-03-07,1276.0,136216811.8,20597529241.0
2017-03-06,1267.29,159470829.9,20309168247.0
2017-03-05,1279.4,232846572.9,20534798044.0
2017-03-04,1280.31,371834152.8,20503139440.0
2017-03-03,1260.9,281175104.5,20013405607.0
2017-03-02,1221.42,165318934.0,19360965290.0
2017-03-01,1193.25,166211258.7,19122174591.0
2017-02-28,1181.98,115890369.3,18957409592.0
2017-02-27,1167.47,133125041.7,18682792692.0
2017-02-26,1174.85,196883670.1,18703608207.0
2017-02-25,1200.39,300542034.7,19101340492.0
2017-02-24,1176.62,140449146.3,18390776129.0
2017-02-23,1125.39,158114802.1,17978272043.0
2017-02-22,1117.25,151632350.7,17685012642.0
2017-02-21,1080.49,79101966.55,17064955079.0
2017-02-20,1056.81,84642419.1,16998383619.0
2017-02-19,1061.1,119479334.7,17128895718.0
2017-02-18,1053.17,125479559.0,16778854589.0
2017-02-17,1033.37,100285827.2,16500635208.0
2017-02-16,1008.84,109565172.9,16280711826.0
2017-02-15,1011.51,116930831.8,16192991714.0
2017-02-14,1002.1,79602618.47,16058780070.0
2017-02-13,1004.76,77994253.82,16144778087.0
2017-02-12,1009.29,138468881.9,16190892443.0
2017-02-11,998.905,320292798.6,15759021323.0
2017-02-10,1088.99,266473874.6,16724473318.0
2017-02-09,1078.97,181550142.4,17190497383.0
2017-02-08,1061.93,130379906.3,17061730338.0
2017-02-07,1044.64,113484717.8,16762333454.0
2017-02-06,1043.63,133484531.3,16717024915.0
2017-02-05,1045.9,156215250.0,16654950352.0
2017-02-04,1033.87,189501097.2,16529099347.0
2017-02-03,1013.52,133897802.8,16099601074.0
2017-02-02,989.114,170890229.7,15805376727.0
2017-02-01,972.019,111377196.9,15209183747.0
2017-01-31,923.048,64508362.02,14876345029.0
2017-01-30,923.418,59983756.6,14879590267.0
2017-01-29,923.911,91621393.75,14870049775.0
2017-01-28,923.223,133798916.1,14850089984.0
2017-01-27,919.326,119703595.8,14686024162.0
2017-01-26,903.252,103423122.9,14485642973.0
2017-01-25,924.145,96510647.92,14521285581.0
2017-01-24,928.266,93124419.16,14878299327.0
2017-01-23,937.525,99935815.97,14910004657.0
2017-01-22,927.367,104795164.9,14797105550.0
2017-01-21,899.398,93650963.07,14409102219.0
2017-01-20,904.614,111160397.9,14428328589.0
2017-01-19,917.499,160508503.5,14343702793.0
2017-01-18,910.561,119828898.3,14128975687.0
2017-01-17,834.53,74078441.81,13351746151.0
2017-01-16,823.307,81401579.17,13184877519.0
2017-01-15,835.085,135653939.9,13331049074.0
2017-01-14,829.001,183620721.3,12957544840.0
2017-01-13,826.246,286729264.8,12538164945.0
2017-01-12,919.448,188736649.3,13680757276.0
2017-01-11,914.873,123322652.8,14598616493.0
2017-01-10,913.686,149843198.6,14451619138.0
2017-01-09,942.724,198818402.8,14738381597.0
2017-01-08,908.572,322390361.1,14092019635.0
2017-01-07,1046.81,437660606.3,15215489313.0
2017-01-06,1191.1,431154142.4,17283913160.0
2017-01-05,1159.42,236739191.0,17558616451.0
2017-01-04,1044.08,196321881.9,16552062818.0
2017-01-03,1031.39,187143686.4,16343198030.0
2017-01-02,1003.08,97854652.78,15686330630.0
2017-01-01,963.599,133581848.6,15343691094.0
2016-12-31,973.497,200429167.2,15353788150.0
2016-12-30,979.397,219961975.7,15582024480.0
2016-12-29,975.781,201687708.3,15427706680.0
2016-12-28,940.048,123503447.2,14829955795.0
2016-12-27,913.184,131722613.2,14555271836.0
2016-12-26,899.652,138141725.7,14159858520.0
2016-12-25,923.479,202748642.4,14554331405.0
2016-12-24,925.117,228715982.6,14500885278.0
2016-12-23,875.782,196388593.8,13802195495.0
2016-12-22,832.065,125354639.9,13072207096.0
2016-12-21,801.337,75857992.36,12738205187.0
2016-12-20,793.611,63502918.12,12720756640.0
2016-12-19,794.737,60669056.6,12689756186.0
2016-12-18,792.509,82170994.79,12688558280.0
2016-12-17,785.032,85846592.68,12576269809.0
2016-12-16,781.481,74894253.47,12483302563.0
2016-12-15,782.034,69247122.22,12513309790.0
2016-12-14,788.46,85151479.79,12542682149.0
2016-12-13,781.922,59464489.55,12464974517.0
2016-12-12,774.798,56882951.39,12328638340.0
2016-12-11,777.092,58084421.18,12429485122.0
2016-12-10,774.528,72929093.73,12364744099.0
2016-12-09,774.698,89858886.11,12358010470.0
2016-12-08,771.543,101700798.6,12269523754.0
2016-12-07,765.622,107064737.2,12220752453.0
2016-12-06,773.872,85394456.1,12188160807.0
2016-12-05,773.52,54885559.03,12359038944.0
2016-12-04,778.248,93172588.5,12354685183.0
2016-12-03,781.296,109233269.3,12408763574.0
2016-12-02,758.275,81671993.03,12064275328.0
2016-12-01,747.929,71909452.78,11913320627.0
2016-11-30,737.471,63371901.39,11799308282.0
2016-11-29,738.006,57937868.29,11791154324.0
2016-11-28,739.018,50266237.85,11771465197.0
2016-11-27,742.214,57619770.73,11801498451.0
2016-11-26,741.617,80984567.25,11812201896.0
2016-11-25,746.832,75205758.04,11860369076.0
2016-11-24,752.25,99204152.1,11937022066.0
2016-11-23,753.87,94252221.53,11911952146.0
2016-11-22,741.722,118941653.8,11783435303.0
2016-11-21,755.48,117640286.1,11898788060.0
2016-11-20,756.237,93343541.67,12012141727.0
2016-11-19,752.882,90961645.64,11933996622.0
2016-11-18,755.645,144202305.6,11960737740.0
2016-11-17,747.615,89130043.4,11584300850.0
2016-11-16,715.718,66096850.17,11382043740.0
2016-11-15,706.284,65292340.97,11230949593.0
2016-11-14,705.257,73459926.39,11135489797.0
2016-11-13,717.148,61269024.65,11342983332.0
2016-11-12,718.318,64807336.24,11434065030.0
2016-11-11,723.273,82331480.21,11430493237.0
2016-11-10,740.046,119932494.4,11598710624.0
2016-11-09,712.987,68798717.07,11286485759.0
2016-11-08,711.522,58087954.51,11234802752.0
2016-11-07,714.258,53804807.97,11313977031.0
2016-11-06,707.51,77267308.01,11215846167.0
2016-11-05,706.93,154125034.8,11165490135.0
2016-11-04,745.773,112407449.0,11605444015.0
2016-11-03,739.182,99340571.88,11605285493.0
2016-11-02,736.452,110692678.7,11547819857.0
2016-11-01,709.289,96114875.0,11223992426.0
2016-10-31,714.479,121896885.6,11273594425.0
2016-10-30,720.402,106329576.1,11290041296.0
2016-10-29,690.444,79850239.37,10961272644.0
2016-10-28,688.594,99624057.64,10920134054.0
2016-10-27,679.728,89195878.82,10643478072.0
2016-10-26,664.424,67475012.59,10485003014.0
2016-10-25,657.252,54812772.92,10432603044.0
2016-10-24,661.129,73660304.86,10479403460.0
2016-10-23,658.197,57838451.74,10257239630.0
2016-10-22,634.094,55622919.51,10077438530.0
2016-10-21,631.917,63470632.29,10046410043.0
2016-10-20,638.874,66397501.39,10107177603.0
2016-10-19,640.736,58468497.56,10179104447.0
2016-10-18,642.328,47798667.71,10199581542.0
2016-10-17,642.898,36435858.33,10216554979.0
2016-10-16,642.102,46560357.64,10200784402.0
2016-10-15,641.285,57564542.16,10174333538.0
2016-10-14,638.833,88377529.72,10139241006.0
2016-10-13,641.337,80039599.65,10165756565.0
2016-10-12,642.08,87100804.18,10077784149.0
2016-10-11,621.318,52663684.03,9835973622.0
2016-10-10,619.198,34985031.25,9828524150.0
2016-10-09,619.849,52949106.6,9844897942.0
2016-10-08,617.912,59311434.15,9780756750.0
2016-10-07,613.819,63005689.24,9743966060.0
